"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"237","2010-12-10",1,0,1,0,0,0,1,0,0,0,0,1,0,"Poschiavo",288,1.3
"238","2010-12-13",1,0,1,0,0,0,0,1,0,0,1,0,0,"Poschiavo",277,-1.6
"239","2010-12-21",1,0,0,0,0,1,0,1,0,0,0,1,0,"Poschiavo",0,-1.8
"240","2010-12-28",1,0,1,0,0,0,1,0,0,0,0,0,1,"Poschiavo",0,-5.1
"241","2010-12-29",1,0,0,0,1,0,1,0,0,0,0,1,0,"Poschiavo",0,-4.4
"242","2010-12-30",2,0,0,0,2,0,2,0,0,0,0,1,1,"Poschiavo",0,-4.3
"243","2010-12-31",1,0,1,0,0,0,0,1,1,0,0,0,0,"Poschiavo",0,-4.6
"244","2011-01-11",1,0,1,0,0,0,0,1,1,0,0,0,0,"Poschiavo",0,0.9
"245","2011-01-12",1,0,0,0,1,0,1,0,0,0,0,1,0,"Poschiavo",8,1.6
"246","2011-01-14",1,0,1,0,0,0,0,1,0,0,0,0,1,"Poschiavo",0,3
"247","2011-01-19",1,1,0,0,0,0,0,1,0,0,0,1,0,"Poschiavo",183,1.9
"248","2011-01-26",1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",0,-2
"249","2011-01-31",1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",0,-2.3
"250","2011-02-12",1,0,0,0,0,1,0,1,0,0,0,1,0,"Poschiavo",0,1.8
"251","2011-02-13",1,0,0,0,1,0,0,1,0,0,0,1,0,"Poschiavo",0,2.3
"252","2011-02-17",1,0,0,1,0,0,1,0,0,0,0,0,1,"Poschiavo",0,0.8
"253","2011-02-24",1,0,0,0,1,0,0,1,0,0,0,1,0,"Poschiavo",40,-0.2
"254","2011-02-26",1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",4,0.6
"255","2011-02-27",1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",58,1
